,Date,Close,High,Low,Open,Volume
72,2022-04-18,162.4379119873047,163.94351443490115,160.96182997864284,161.30624010470763,69023900
73,2022-04-19,164.73080444335938,165.1441207656436,161.29646203135445,162.38876370484738,67723800
74,2022-04-20,164.5634765625,166.1871759578773,163.45150487225482,166.06907917381437,67929800
75,2022-04-21,163.7664031982422,168.7949239860417,163.26454063992998,166.21670513338208,87227800
76,2022-04-22,159.21023559570312,165.1932911869879,158.92486628163977,163.8057851903542,84882400
77,2022-04-25,160.2828369140625,160.56820617483112,155.93331687209525,158.55089100434944,96046400
78,2022-04-26,154.29981994628906,159.75147779014625,154.22109374803105,159.66291644791357,95623200
79,2022-04-27,154.07347106933594,157.24211378977282,152.9024434257798,153.42399128149194,88063200
80,2022-04-28,161.03073120117188,161.89670425341123,156.3958263617354,156.71073111363518,130216800
81,2022-04-29,155.13623046875,163.54990186297132,154.74261456190868,159.25942241026976,131747600
82,2022-05-02,155.44131469726562,155.70699870242646,150.8260949299853,154.21124610323508,123055300
83,2022-05-03,156.93704223632812,158.1474403507243,153.8274407389376,155.62824765941318,88966500
84,2022-05-04,163.37277221679688,163.82542898874118,156.7205525613251,157.12401860863298,108256500
85,2022-05-05,154.27029418945312,161.46373326041538,152.47930702556806,161.23740483289234,130525300
86,2022-05-06,154.9995574951172,157.1282427342657,151.9444991405495,153.74796732614354,116124600
87,2022-05-09,149.85520935058594,153.57055058807703,149.293481863643,152.68359108165603,131577900
88,2022-05-10,152.2696990966797,154.46737635991622,150.71260627459526,153.26506437118704,115366700
89,2022-05-11,144.37583923339844,153.19606667734942,143.69584140711092,151.2743434971103,142689800
90,2022-05-12,140.49295043945312,144.08017169792242,136.78747393168032,140.6999121632787,182602000
91,2022-05-13,144.97698974609375,145.9526407258744,141.03498745815705,142.4935240941809,113990900
92,2022-05-16,143.4297332763672,145.38103505425713,142.08945202175065,143.43959790519762,86643800
93,2022-05-17,147.0761260986328,147.5984402531948,144.5532317399834,146.7016310302499,78336300
94,2022-05-18,138.7781982421875,145.22336538861344,137.87152447980347,144.72076550868903,109742900
95,2022-05-19,135.35853576660156,139.6060416476657,134.6194101946053,137.85185149313176,136095600
96,2022-05-20,135.59503173828125,138.65993938193793,130.68724267872005,137.07328272324338,137426100
97,2022-05-23,141.03500366210938,141.18282274987226,135.65416330433425,135.79213279876197,117726300
98,2022-05-24,138.32489013671875,139.91154699464488,135.3388239751479,138.7683624803835,104132700
99,2022-05-25,138.48255920410156,139.73413423560646,136.33415991086508,136.42285136269513,92482700
100,2022-05-26,141.69529724121094,142.24717525757603,135.1515728345783,135.3979480231376,90601500
101,2022-05-27,147.4703369140625,147.509750328954,143.15383866233717,143.28195857644457,90978500
102,2022-05-31,146.6819305419922,148.47554915584195,144.71092900811684,146.90860654542266,103718400
103,2022-06-01,146.5538330078125,149.5398992781837,145.53875333248308,147.7265663476628,74286600
104,2022-06-02,149.01756286621094,149.07669050037924,144.73062893844732,145.68656579095972,72348100
105,2022-06-03,143.27212524414062,145.82456895882646,142.36546622324047,144.770075780819,88570300
106,2022-06-06,144.02105712890625,146.41583140720172,142.799030970996,144.89815206168706,71598400
107,2022-06-07,146.5538330078125,146.83962162801657,142.01067364318868,142.25704884726255,67808200
108,2022-06-08,145.81466674804688,147.69696135392218,145.32191647725907,146.4256722718094,53950200
109,2022-06-09,140.57179260253906,145.80479792166835,140.46338694458436,144.9474172871913,69473000
110,2022-06-10,135.1417236328125,138.7190811555441,135.0727313617925,138.24604500265073,91437900
111,2022-06-13,129.96783447265625,133.23968891028474,129.53421176750797,130.94347052169286,122207100
112,2022-06-14,130.83506774902344,131.94868835400084,129.57362805380447,131.19971323419813,84784300
113,2022-06-15,133.46632385253906,135.34863339335774,130.24374808427632,132.34285389788312,91533000
114,2022-06-16,128.17422485351562,130.4704434004071,127.16900988024103,130.16494057459525,108123900
115,2022-06-17,129.6524658203125,131.15043105016284,127.92783964673345,128.18407944512376,134520300
116,2022-06-21,133.89999389648438,135.07274229839362,131.38697879244958,131.48551985360913,81000500
117,2022-06-22,133.3875274658203,135.7625727546572,131.96840403366457,132.8356344352228,73409200
118,2022-06-23,136.26515197753906,136.58050430327893,133.663431380625,134.83617932682697,72433800
119,2022-06-24,139.6060333251953,139.85240850117333,137.7434375963034,137.87154246227976,89116800
120,2022-06-27,139.6060333251953,141.4095014178601,138.9260354334884,140.63094744074303,70207900
121,2022-06-28,135.44723510742188,141.34052580053483,135.32897982103705,140.06923635925068,67083400
122,2022-06-29,137.2112579345703,138.63038134531047,134.6883785543866,135.46693252662052,66242400
123,2022-06-30,134.73764038085938,136.36371032139607,131.83041667995218,135.25995448479154,98964500
124,2022-07-01,136.9156036376953,137.02400931509246,133.69302720857007,134.06750724522163,71051600
125,2022-07-05,139.5074920654297,139.5567701133716,134.94461850939908,135.772450617196,73353800
126,2022-07-06,140.84774780273438,142.03034554759492,139.03443025811185,139.30051963790794,74064300
127,2022-07-07,144.22804260253906,144.42513974752345,141.20254804373226,141.2123976378396,66253700
128,2022-07-08,144.90802001953125,145.41063501342293,142.89760515660754,143.15382993164704,64547800
129,2022-07-11,142.7694854736328,144.51382597051048,141.69529329047643,143.55788906254995,63141600
130,2022-07-12,143.74514770507812,146.2975911754457,142.94689446077814,143.64659160977368,77588800
131,2022-07-13,143.38050842285156,144.3265807145126,140.0593606954875,140.91675656689353,71185600
132,2022-07-14,146.31727600097656,146.79031208077845,141.17296164080028,141.9909289473083,78140700
133,2022-07-15,147.99266052246094,148.67265851350987,146.0512226491225,147.60831579328757,76259900
134,2022-07-18,144.93759155273438,149.37234459214557,144.5729460772953,148.55437722703743,81420900
135,2022-07-19,148.8105926513672,149.03725358197892,144.7798987508147,145.77524895701922,82982400
136,2022-07-20,150.82101440429688,151.49116267268522,148.18972944635095,148.9288549414216,64823400
137,2022-07-21,153.0975341796875,153.3143455287886,149.73697330616696,152.25985260020167,65086600
138,2022-07-22,151.8557891845703,154.01403798046638,151.18565597102892,153.13694301712763,66675400
139,2022-07-25,150.73231506347656,152.792007726243,150.07203146028309,151.7769433024855,53623900
140,2022-07-26,149.4019317626953,150.8703183745743,148.61352809160934,150.05235088160816,55138700
141,2022-07-27,154.5166473388672,155.04882613514658,149.95378934695273,150.36769783431046,78620700
142,2022-07-28,155.06854248046875,155.3543310693815,152.17116799178928,154.70389699283152,81378700
143,2022-07-29,160.15371704101562,161.257488076031,157.1873652790473,158.90214195015406,101786900
144,2022-08-01,159.168212890625,161.2180561543135,158.55720726769144,158.6754625398599,67829400
145,2022-08-02,157.68995666503906,160.05516729364513,157.31547663627524,157.77866315380257,59907000
146,2022-08-03,163.72125244140625,164.17457438761855,158.41925333428367,158.50794479712317,82507500
147,2022-08-04,163.40586853027344,164.76586430720064,162.04587275334626,163.60296566260632,55474100
148,2022-08-05,163.17889404296875,163.6723288419394,160.85974446443265,161.06699370571175,56697000
149,2022-08-08,162.70516967773438,165.60656841764427,162.04396891961866,164.18547392802034,60276900
150,2022-08-09,162.7545623779297,163.64275421535987,161.10649165166032,161.8663855989373,63135500
151,2022-08-10,167.017822265625,167.11650019395563,164.7085358778416,165.4782929876242,70170500
152,2022-08-11,166.27764892578125,168.7448226972921,165.9815850615132,167.82702622390457,57149200
153,2022-08-12,169.84024047851562,169.90931351048877,167.17568088366417,167.59017930923486,68039400
154,2022-08-15,170.91595458984375,171.11332550526615,169.10011807446065,169.26788410549148,54091700
155,2022-08-16,170.7580108642578,171.4290898858051,169.40600460664305,170.51129351456566,56377100
156,2022-08-17,172.25808715820312,173.83706944158646,170.3040896179902,170.50146052110878,79542000
157,2022-08-18,171.86334228515625,172.60349451732048,170.8468677576589,171.4686004513763,62290100
158,2022-08-19,169.2678680419922,171.45871962967124,169.06061881248343,170.75803562921558,70346300
159,2022-08-22,165.36973571777344,167.62966033417896,164.94537398602955,167.4618943197239,69026800
160,2022-08-23,165.03419494628906,166.49477276056035,164.46180878530728,164.88617053329148,54147100
161,2022-08-24,165.33026123046875,165.90264739975865,164.06706935977206,165.12302704926418,53841500
162,2022-08-25,167.79745483398438,167.90601110393493,166.13952095667054,166.56386770201752,51218200
163,2022-08-26,161.4716339111328,168.8040844487855,161.41242413172978,168.33039115512304,78961000
164,2022-08-29,159.26101684570312,160.76104775775735,157.72150271792214,159.0340260013609,73314000
165,2022-08-30,156.82345581054688,160.42552392043874,155.64907854678992,160.00117720950024,77906200
166,2022-08-31,155.1556396484375,158.47152210531658,155.07668827346,158.20506309707196,87991100
167,2022-09-01,155.88592529296875,156.3398768664933,152.6391159459931,154.58325022090398,74229900
168,2022-09-02,153.76414489746094,158.2544044411162,152.93517807481416,157.65241340262483,76957800
169,2022-09-06,152.50096130371094,155.02734512371137,151.67199443622994,154.41549077748996,73714800
170,2022-09-07,153.91220092773438,154.61286996329966,151.59305117128892,152.78717010211398,87449600
171,2022-09-08,152.43186950683594,154.3069155323693,150.6752279441013,152.60949878868428,84923800
172,2022-09-09,155.3036651611328,155.74776853082005,152.71807161072002,153.42861893209738,68028800
173,2022-09-12,161.28408813476562,162.10319169268726,157.20832701154205,157.49451256385936,104956000
174,2022-09-13,151.8200225830078,158.4320461932663,151.35619264515168,157.80045022276116,122656600
175,2022-09-14,153.2707061767578,155.0372110898694,151.59303096684667,152.75752979849568,87965400
176,2022-09-15,150.36932373046875,153.2016498653033,149.39233241450626,152.61938532747467,90481100
177,2022-09-16,148.72125244140625,149.36272674550892,146.4218443622924,149.22456559759132,162278800
178,2022-09-19,152.4515838623047,152.53053522295647,147.14223661975473,147.3494707653374,81474200
179,2022-09-20,154.83984375,156.0043577800845,151.07000947628035,151.38579993733708,107689800
180,2022-09-21,151.7016143798828,156.6557045846627,151.58319483232563,155.27407794326896,101696800
181,2022-09-22,150.7344512939453,152.44173129494766,148.92847832058902,150.37917767527796,86652500
182,2022-09-23,148.4547576904297,149.4811103065939,146.60931671774625,149.2047880772648,96029900
183,2022-09-26,148.79034423828125,151.7509532458143,147.67517669341092,147.69491830315658,93339400
184,2022-09-27,149.767333984375,152.68847479986027,147.98110231146464,150.734477091982,84442700
185,2022-09-28,147.87252807617188,148.6620267188795,142.93818038229188,145.7014181025515,146691400
186,2022-09-29,140.60916137695312,144.7934934551737,138.83279327495222,144.18163918720862,128138200
187,2022-09-30,136.3853759765625,141.2210460611346,136.18800506786133,139.42493615755308,124925300
188,2022-10-03,140.57955932617188,141.19142866488522,135.88206585827712,136.39524222216883,114311700
189,2022-10-04,144.18165588378906,144.30007541815792,142.36580435900075,143.12569817421627,87830100
190,2022-10-05,144.47767639160156,145.44481926076756,141.13218967572325,142.17828390513333,79471000
191,2022-10-06,143.5204315185547,145.60272687269935,143.31319734564778,143.8954467664891,68402200
192,2022-10-07,138.25054931640625,141.2210362492612,137.61895341738395,140.66837666148692,85925600
193,2022-10-10,138.5762481689453,140.02694790278036,136.750548170711,138.5762481689453,74899000
194,2022-10-11,137.15512084960938,139.49401183769913,136.40510543994947,138.06303899554518,77033700
195,2022-10-12,136.5235137939453,138.51699426564903,136.34588452399208,137.30314907900447,70433700
196,2022-10-13,141.11248779296875,141.7046005106399,132.6056617056489,133.21753108987443,113224000
197,2022-10-14,136.56300354003906,142.62238154840435,136.37549592938134,142.41513233177395,88598000
198,2022-10-17,140.5400848388672,141.0236412417774,138.4281847753723,139.21768336307096,85250900
199,2022-10-18,141.8625030517578,144.77376532008952,138.76373315265158,143.57966155321216,99136600
200,2022-10-19,141.9710693359375,143.04675364711534,139.64205634508835,139.8295639891064,61758300
201,2022-10-20,141.50721740722656,143.97439116428012,140.77692855410262,141.14208050988137,64522000
202,2022-10-21,145.3363037109375,145.90868993912767,140.77695549561207,140.99406803245788,86548600
203,2022-10-24,147.48764038085938,148.25739736853123,144.08294369562876,145.25732078304517,75981900
204,2022-10-25,150.3397216796875,150.48776116501867,147.39885428402872,148.1192649256449,74732300
205,2022-10-26,147.3889617919922,149.99429659795183,146.0961501334883,148.97782224560154,88194300
206,2022-10-27,142.89871215820312,147.09290769599798,142.2375113745511,146.12577976482095,109180200
207,2022-10-28,153.69508361816406,155.43196876876547,145.87907785280416,146.25407807739884,164762400
208,2022-10-31,151.32656860351562,152.21476020669766,149.92521569193562,151.14893931793952,97943200
209,2022-11-01,148.671875,153.408851320098,147.17184429440783,153.04371444627304,80379300
210,2022-11-02,143.1256866455078,150.1719344831505,143.0960817643003,146.9942133937789,93604600
211,2022-11-03,137.05645751953125,140.92498461939732,136.92815965034873,140.1946956802254,97918500
212,2022-11-04,136.78955078125,141.03023754059535,132.83552430474884,140.456901891493,140814800
213,2022-11-07,137.32334899902344,137.55070131674174,134.1107022229699,135.53415428478314,83374600
214,2022-11-08,137.8966827392578,139.80449340378323,135.90978972981833,138.79622744381308,89908500
215,2022-11-09,133.31988525390625,136.95759752003397,133.0431046023265,136.90816917152026,74917800
216,2022-11-10,145.18197631835938,145.18197631835938,137.8966866598679,139.61669377296678,118854000
217,2022-11-11,147.9794464111328,148.28588106740983,142.71070401695297,144.1440507641814,93979700
218,2022-11-14,146.57574462890625,148.55275765609238,145.7355080589872,147.25781653663145,73374100
219,2022-11-15,148.31552124023438,151.8247226304383,146.85253571913623,150.47047343692662,89868300
220,2022-11-16,147.0799102783203,148.14749936078283,145.59715017769167,147.4160140311921,64218300
221,2022-11-17,148.9877471923828,149.73900693584756,144.4702638433015,144.74704454265256,80389400
222,2022-11-18,149.55117797851562,150.9449761011956,148.24635692578445,150.55945907613687,74829600
223,2022-11-21,146.30885314941406,148.6417292763469,146.0221928785554,148.4341513417214,58724100
224,2022-11-22,148.4539031982422,148.6911501950918,145.24125698087363,146.42747688170903,51804100
225,2022-11-23,149.33370971679688,150.08496935516192,147.62358231947215,147.73231865639212,58301400
226,2022-11-25,146.40768432617188,147.1688384817839,145.42905755467072,146.60538259059544,35195900
227,2022-11-28,142.56243896484375,144.95462339373816,141.73209694821898,143.47186332830165,69246000
228,2022-11-29,139.54747009277344,143.14563338917574,138.7369025521412,142.63160575157164,83763800
229,2022-11-30,146.32862854003906,147.01070049689147,138.93460350915308,139.77482505617792,111380900
230,2022-12-01,146.6054229736328,147.41600568948158,144.92496463802755,146.5065813559001,71250400
231,2022-12-02,146.11117553710938,146.2989942268281,143.97599740675216,144.2824471593233,65447400
232,2022-12-05,144.94476318359375,149.1854509024183,144.09464669546583,146.0716603810268,68826400
233,2022-12-06,141.26748657226562,145.60703008872727,140.28885957535718,145.3796777864446,64727200
234,2022-12-07,139.3201446533203,141.72220883121116,138.3909458890047,140.55577809875786,69721100
235,2022-12-08,141.01048278808594,141.87049392300491,139.47830938217072,140.72382246539036,62128300
236,2022-12-09,140.52613830566406,143.89695030552423,139.28061001339165,140.70406229975006,76097000
237,2022-12-12,142.829345703125,142.83922534059286,139.43875970806542,141.05991017433828,70462700
238,2022-12-13,143.79806518554688,148.24634516014598,142.58220621584587,147.78174582279246,93886200
239,2022-12-14,141.5640411376953,144.9743859949628,139.5375995292449,143.67944472283807,82291200
240,2022-12-15,134.93116760253906,140.17025624774567,134.46656823635524,139.48818419596876,98931900
241,2022-12-16,132.9640350341797,136.06794556798988,132.1930009902241,135.11898755239025,160156900
242,2022-12-19,130.84861755371094,133.6460931216457,129.8106976607881,133.5571311451233,79592600
243,2022-12-20,130.77943420410156,131.7185125149171,128.39712953221752,129.87988952300458,77432800
244,2022-12-21,133.89321899414062,135.2375886040089,131.224254130209,131.45160643001654,85928000
245,2022-12-22,130.71022033691406,133.0134424692819,128.802409885042,132.80586453500828,77852100
246,2022-12-23,130.344482421875,130.89804371107982,128.14999653723166,129.41528379353238,63814900
247,2022-12-27,128.53549194335938,129.8996356652832,127.2405509126804,129.8699816785815,69007800
248,2022-12-28,124.59137725830078,129.52402325835672,124.42333294025542,128.17965363057965,85438400
249,2022-12-29,128.12037658691406,128.98037274089862,126.26198637816472,126.51899273546344,75703700
250,2022-12-30,128.43666076660156,128.45643512279935,125.9654017030859,126.9341415306844,77034200
251,2023-01-03,123.6325225830078,129.39551044224086,122.74286511723292,128.7826411649236,112117500
252,2023-01-04,124.90769958496094,127.18126787275598,123.64241229292816,125.4316068972832,89113600
253,2023-01-05,123.5831069946289,126.30150047855705,123.32610067708713,125.66885678017948,80962700
254,2023-01-06,128.13023376464844,128.79253144434853,123.45460129199294,124.5617315121944,87754700
255,2023-01-09,128.65414428710938,131.87668586554148,128.3971379685157,128.97047367930062,70790800
256,2023-01-10,129.22747802734375,129.75138537718297,126.647474909861,128.76287866678214,63896200
257,2023-01-11,131.95574951171875,131.97550878336855,128.96057576470602,129.7414893304502,69458900
258,2023-01-12,131.8766632080078,132.71688473025435,129.92930408672314,132.34126249583184,71379600
259,2023-01-13,133.21116638183594,133.36933108444634,130.14680445669435,130.51254713349172,57809700
260,2023-01-17,134.37759399414062,135.7120688975574,132.5883994032112,133.28035102906594,63646600
261,2023-01-18,133.656005859375,137.016922815115,133.47806679892827,135.2475023487297,69672800
262,2023-01-19,133.71530151367188,134.68403382720132,132.23254150823482,132.53897616267878,58280400
263,2023-01-20,136.28543090820312,136.43371598175548,132.6773870363522,133.72520185575365,80223600
264,2023-01-23,139.48817443847656,141.67278077878365,136.3150614449547,136.5325341153351,81760300
265,2023-01-24,140.891845703125,141.51460969317372,138.68748018952127,138.6973598255773,66435100
266,2023-01-25,140.2295684814453,140.79300948686725,137.21461987031523,139.2707157250627,65799300
267,2023-01-26,142.30545043945312,142.59211078456946,140.26911369162724,141.52452159398862,54105100
268,2023-01-27,144.25279235839844,145.53785423534342,141.43555698402906,141.51463933928596,70555800
269,2023-01-30,141.35646057128906,143.8771557170406,141.20819059706298,143.29394037386407,64015300
270,2023-01-31,142.63160705566406,142.68103540109175,140.64471427014325,141.05988522159177,65874500
271,2023-02-01,143.75851440429688,144.92496009089808,139.69576656602072,142.3153031466788,77663600
272,2023-02-02,149.0865936279297,149.44244157391893,146.46704171932092,147.18864741549214,118339000
273,2023-02-03,152.72430419921875,155.57120867700445,146.13096549784504,146.3286638458208,154357300
274,2023-02-06,149.98611450195312,151.3403789118004,149.04703617157855,150.81647157748358,69858300
275,2023-02-07,152.87254333496094,153.44587898676582,148.90863720361276,148.90863720361276,83322600
276,2023-02-08,150.17393493652344,152.80336635897712,149.43255491704016,152.11141469080906,64120100
277,2023-02-09,149.13600158691406,152.55624141902396,148.6911765868534,152.0125597152097,56007100
278,2023-02-10,149.50230407714844,149.8290111554016,147.73018216274517,147.9677914305051,57450700
279,2023-02-13,152.31396484375,152.71985991539307,149.41321016170093,149.44290943263957,62199000
280,2023-02-14,151.6704559326172,152.23477233256068,149.3538219997299,150.60123678518164,61707600
281,2023-02-15,153.7791748046875,153.94747569846558,151.3536388197947,151.58133825179516,65573800
282,2023-02-16,152.1753692626953,154.7692064041291,151.81896289081203,151.97735397330246,68167900
283,2023-02-17,151.0269317626953,151.47243590583545,149.34390771836374,150.8289315997935,59144100
284,2023-02-21,146.99755859375,149.7894107206676,146.92826533516197,148.70038717333577,58867200
285,2023-02-22,147.42327880859375,148.4528887502369,145.69075089528818,147.3836697109664,51011300
286,2023-02-23,147.90835571289062,148.83897298969475,145.76993304792467,148.59146903762738,48394200
287,2023-02-24,145.24525451660156,145.72045796846467,144.26513323484133,145.64125487541327,55469600
288,2023-02-27,146.44317626953125,147.68069636554856,145.97786750491304,146.23528135301038,44998500
289,2023-02-28,145.93824768066406,147.59157242356576,145.36403664496177,145.58184135182967,50547000
290,2023-03-01,143.85919189453125,145.7600203967964,143.5621841365181,145.36402012374026,55479000
291,2023-03-02,144.45323181152344,145.24524759786468,142.46329007120497,142.93850860687647,52238100
292,2023-03-03,149.52212524414062,149.60132834219667,145.85906882111533,146.56197176838737,70732300
293,2023-03-06,152.29417419433594,154.73951510110595,151.92787308169673,152.25456509183925,87558000
294,2023-03-07,150.08644104003906,152.49217281957698,149.62113228238874,152.16546570634722,56182000
295,2023-03-08,151.34371948242188,151.93773504020743,150.31410963622918,151.28432094793197,47204800
296,2023-03-09,149.08648681640625,152.99704649679572,148.73008049756518,152.02683517023416,53833600
297,2023-03-10,147.01736450195312,149.43300577006005,146.13625093512175,148.7102983763868,68572400
298,2023-03-13,148.9676971435547,151.6110378452132,146.2253488070177,146.33425116280637,84457100
299,2023-03-14,151.06654357910156,151.86845415267095,148.60141331315802,149.76962498664284,73695900
300,2023-03-15,151.46253967285156,151.71993837140982,148.42318357477492,149.68050801163758,77167900
301,2023-03-16,154.29397583007812,154.89788610113325,150.1260024664939,150.64081493684654,76161100
302,2023-03-17,153.45248413085938,155.17511745555203,152.7396713831552,154.52170325241562,98944600
303,2023-03-20,155.82852172851562,156.24434176719376,152.61096953502098,153.52179760346752,73641400
304,2023-03-21,157.68975830078125,157.80855539502778,154.97710883273007,155.7493352646716,73938300
305,2023-03-22,156.2542266845703,160.5211932163919,156.23442213481738,157.70955140928402,75701800
306,2023-03-23,157.34323120117188,159.9370833205621,156.10571123599644,157.24423866782476,67622100
307,2023-03-24,158.65005493164062,158.73915274100096,156.27402271003157,157.27393337455686,59196500
308,2023-03-27,156.6997528076172,159.1648984247364,156.2938425662838,158.34318321903,52390300
309,2023-03-28,156.07601928710938,156.90764422361815,154.4226943488484,156.39283166414998,45992200
310,2023-03-29,159.1648712158203,159.44207447801494,157.75905035570605,157.77883979840226,51305700
311,2023-03-30,160.73899841308594,160.84790077737682,159.659884598305,159.9172833200629,49501700
312,2023-03-31,163.2536163330078,163.35262396586768,160.29347845168977,160.8181856716707,68749800
313,2023-04-03,164.51095581054688,164.62975289569243,162.58042764470542,162.62993146566447,56976200
314,2023-04-04,163.97633361816406,165.1742443629799,163.461521135219,164.93665022196166,46278300
315,2023-04-05,162.12498474121094,163.40211360465116,160.18456219964705,163.0952111184354,51511700
316,2023-04-06,163.0160369873047,163.3130448064106,160.38259082111486,160.80829044689202,45390100
317,2023-04-10,160.41229248046875,160.41229248046875,158.48176428720794,159.80838211165943,47716900
318,2023-04-11,159.19459533691406,160.73901806921322,158.90748220210756,160.7291233463205,47644200
319,2023-04-12,158.50157165527344,160.44199460478865,158.18475927615913,159.61038476928212,50133100
320,2023-04-13,163.9070587158203,164.1446680117871,159.80839277568336,160.0163027979601,68445600
321,2023-04-14,163.56053161621094,164.6594498569072,162.18441013519882,162.9467114928456,49386500
322,2023-04-17,163.58033752441406,163.73874370809605,162.39232135968928,163.4417358903036,41516200
323,2023-04-18,164.80796813964844,165.73858561594125,163.99614775175192,164.44166704612937,49923000
324,2023-04-19,165.9563751220703,166.48108235627174,163.8872303481945,164.14464415802902,47720200
325,2023-04-20,164.98619079589844,166.1940117472462,163.90707678235842,164.43178415064662,52456400
326,2023-04-21,163.37242126464844,164.7881366917755,162.84771406794957,163.40212053189984,58337300
327,2023-04-24,163.67933654785156,163.94664508043508,162.25371118266517,163.35262947612597,41949600
328,2023-04-25,162.13490295410156,164.64953661232676,162.09529385976796,163.54072367407858,48714100
329,2023-04-26,162.12498474121094,163.62981301273985,161.1745780165714,161.43197669065242,45498800
330,2023-04-27,166.72857666015625,166.8770729984066,163.54072434320634,163.54072434320634,64902300
331,2023-04-28,167.9859161376953,168.1542321598927,166.2038993325892,166.80780972743617,55209200
332,2023-05-01,167.8968048095703,168.74821914844807,166.95629265889536,167.5899022757501,52472900
333,2023-05-02,166.8572998046875,168.6492415594711,165.86728374647268,168.3918277162097,48425700
334,2023-05-03,165.77818298339844,169.21353985292495,165.4910849784499,167.80771888799373,65136000
335,2023-05-04,164.1347198486328,165.37223965151196,162.6695006318279,163.243711633137,81235400
336,2023-05-05,171.83706665039062,172.55977402605672,169.055109287866,169.27291399392053,113316400
337,2023-05-08,171.7677459716797,172.1142575536809,170.3916245765101,170.7579255984111,55962800
338,2023-05-09,170.05503845214844,171.80735575023974,169.8867375588741,171.32225761857964,45326900
339,2023-05-10,171.82717895507812,172.29248769554175,170.1837487273319,171.29257694818676,53724500
340,2023-05-11,172.01527404785156,172.84688383352895,170.4510470092042,172.11428168700377,49514700
341,2023-05-12,171.08335876464844,172.5605130962495,169.52687667093326,172.12430116865193,45497800
342,2023-05-15,170.58767700195312,171.71785564660993,169.9928397669383,171.66828335580217,37266700
343,2023-05-16,170.58767700195312,171.64845141401116,170.3199987334625,170.50836436212853,42110300
344,2023-05-17,171.2023162841797,171.44023905579192,168.9518675962068,170.23076300297444,57951600
345,2023-05-18,173.5419921875,173.73035780662187,171.09326939359272,171.50964938607018,65496700
346,2023-05-19,173.65106201171875,174.8704617599002,173.43295602393476,174.8704617599002,55772400
347,2023-05-22,172.69931030273438,173.20492646986477,171.95577135327312,172.48120433403864,43570900
348,2023-05-23,170.08204650878906,171.88637487652753,169.80445985641978,171.63852857067366,50747300
349,2023-05-24,170.35963439941406,170.93463964845503,169.05101376120967,169.61609547644804,45143500
350,2023-05-25,171.49977111816406,172.40192036340346,170.21096703266917,170.92476575302507,56058300
351,2023-05-26,173.918701171875,174.25578364207266,171.6186953371014,171.82689288847826,54835000
352,2023-05-30,175.7726287841797,177.44807247659148,175.04892170114425,175.43556138959772,55964400
353,2023-05-31,175.72305297851562,177.80496826079084,175.23726871202743,175.80236562165695,99625300
354,2023-06-01,178.53858947753906,178.5683298287558,175.405808045758,176.1691790241155,68901800
355,2023-06-02,179.39117431640625,180.21402596420296,177.71573067078862,179.4704869589175,61945900
356,2023-06-05,178.03297424316406,183.35670847100744,176.50623240767692,181.05670243794387,121946500
357,2023-06-06,177.6661834716797,178.56833268525313,175.9015035496613,178.41963092679066,64848400
358,2023-06-07,176.2881317138672,179.64892709288569,175.7924390908418,176.90278572567038,61944600
359,2023-06-08,179.01446533203125,179.2821284929526,175.93125619506344,176.367453055308,50214900
360,2023-06-09,179.40109252929688,180.6601409825454,179.0739335613958,179.93643394119178,48870700
361,2023-06-12,182.20669555664065,182.3058401364476,179.4109969086846,179.7084155207665,54274900
362,2023-06-13,181.7308654785156,182.56362563080825,180.868364972737,181.2252643419112,54929100
363,2023-06-14,182.3653259277344,182.8015378873281,180.4519595281904,181.7903206289372,57462900
364,2023-06-15,184.40756225585935,184.91317840758788,182.19677741579343,182.37523462444412,65433200
365,2023-06-16,183.32696533203125,185.3791401358477,182.6825709468553,185.12137027990616,101235600
366,2023-06-20,183.4161834716797,184.4968049134336,182.82136138571053,182.82136138571053,49799100
367,2023-06-21,182.37527465820312,183.8127805401231,181.0170663004923,183.3071642774052,49515700
368,2023-06-22,185.38905334472656,185.43862563579464,182.0877384404729,182.15714267343608,51245300
369,2023-06-23,185.0718231201172,185.94424713129428,183.41621128242684,183.9515678810459,53079300
370,2023-06-26,183.6739654541016,186.4300154782604,183.63430156934749,185.22052415803643,48088700
371,2023-06-27,186.4399261474609,186.767085127622,184.0705157705428,184.28862175731683,50730800
372,2023-06-28,187.6196746826172,188.26406909954764,185.9838949305078,186.31103877905792,51216800
373,2023-06-29,187.95672607421875,188.43260188630063,187.3123317121149,187.4511250421375,46347300
374,2023-06-30,192.2990264892578,192.80462759541973,189.6123654098311,189.97918829297507,85069600
375,2023-07-03,190.8020172119141,192.20978249103928,190.1080354156176,192.11063791232868,31458200
376,2023-07-05,189.68174743652344,191.3175270975779,188.97785723169864,189.919685349564,46920300
377,2023-07-06,190.15760803222656,190.3658055969416,187.5700918477509,188.20457782150964,45094300
378,2023-07-07,189.03733825683597,191.01020041329645,188.60114143984475,189.761060404174,46778000
379,2023-07-10,186.9851837158203,188.3533002828443,185.428701519732,187.62957811566648,59922200
380,2023-07-11,186.45974731445312,187.669238579452,184.9925013196807,187.53044524382943,46638100
381,2023-07-12,188.13519287109372,190.04855924155865,186.8463889538829,188.0459566971953,60750200
382,2023-07-13,188.8985595703125,189.5429691298021,188.1451121436241,188.8589108119984,41342300
